,score
16280,90.76223969459534
16281,43.692296743392944
16282,86.34827733039856
16283,41.7302280664444
16284,92.46694445610046
16285,48.90020787715912
16286,93.9501941204071
16287,85.33518314361572
16288,88.97978067398071
16289,42.1904593706131
16290,90.30267596244812
16291,55.70251941680908
16292,90.92442989349365
16293,41.11609756946564
16294,92.39872694015503
16295,88.53505253791809
16296,86.94508671760559
16297,83.68768095970154
16298,94.8010265827179
16299,94.50663924217224
16300,91.61800146102905
16301,31.540948152542114
16302,83.3072304725647
16303,49.39578175544739
16304,89.74279165267944
16305,45.23123800754547
16306,94.57921981811523
16307,48.23050498962402
16308,95.6229567527771
16309,78.26127409934998
16310,96.75242900848389
16311,70.06232142448425
16312,94.15948987007141
16313,70.43761014938354
16314,94.52112317085266
16315,68.05136799812317
16316,87.89104223251343
16317,51.25560760498047
16318,86.32912635803223
16319,57.83911943435669
16320,95.651376247406
16321,38.023144006729126
16322,96.6437816619873
16323,81.75263404846191
16324,97.96961545944214
16325,78.40967178344727
16326,88.3751630783081
16327,20.238564908504486
16328,97.24171757698059
16329,71.36544585227966
16330,97.99546003341675
16331,52.920377254486084
16332,94.55963373184204
16333,39.92461562156677
16334,91.06614589691162
16335,61.689770221710205
16336,94.55963373184204
16337,76.72281265258789
16338,91.70814752578735
16339,22.193631529808044
16340,93.46027374267578
16341,67.05748438835144
16342,93.92354488372803
16343,22.819283604621887
16344,92.59739518165588
16345,35.57906150817871
16346,95.12757062911987
16347,92.22602844238281
16348,90.62981605529785
16349,94.2275881767273
16350,95.51593065261841
16351,56.315016746520996
16352,92.96457767486572
16353,21.989698708057404
16354,91.70181155204773
16355,55.74936270713806
16356,95.68671584129333
16357,84.74493026733398
16358,95.16807198524475
16359,52.18970775604248
16360,96.38929963111877
16361,75.58530569076538
16362,95.31373977661133
16363,70.21028995513916
16364,92.4603521823883
16365,27.70005464553833
16366,92.94312000274658
16367,55.538177490234375
16368,93.86327266693115
16369,67.06846952438354
16370,95.32750844955444
16371,93.81998777389526
16372,91.05031490325928
16373,61.534684896469116
16374,88.77589702606201
16375,63.41602802276611
16376,92.49162673950195
16377,67.52228140830994
16378,95.23855447769165
16379,53.76948118209839
16380,93.67976188659668
16381,43.792903423309326
16382,93.76632571220398
16383,39.69862163066864
16384,92.9250955581665
16385,61.74493432044983
16386,92.28283762931824
16387,80.55047988891602
16388,92.35267043113708
16389,67.41105318069458
16390,89.80203866958618
16391,52.85187363624573
16392,94.9131429195404
16393,62.97469139099121
16394,93.32892298698425
16395,88.55913281440735
16396,92.87495017051697
16397,30.634403228759766
16398,88.1873607635498
16399,85.08737087249756
16400,93.71290802955627
16401,55.79879283905029
16402,94.93076205253601
16403,46.25008404254913
16404,91.37076139450073
16405,35.671499371528625
16406,95.27004957199097
16407,72.93485403060913
16408,90.48766493797302
16409,76.26834511756897
16410,95.82404494285583
16411,74.65876340866089
16412,97.78952598571777
16413,27.589303255081177
16414,90.95562696456909
16415,29.613149166107178
16416,96.79703712463379
16417,47.67327606678009
16418,94.37486529350281
16419,74.91908073425293
16420,88.73417973518372
16421,52.07107067108154
16422,90.83346128463745
16423,72.30529189109802
16424,96.6253936290741
16425,49.290186166763306
16426,88.83975148200989
16427,83.59654545783997
16428,92.94312000274658
16429,33.910733461380005
16430,92.88183450698853
16431,30.998218059539795
16432,92.82848834991455
16433,54.845356941223145
16434,96.3330864906311
16435,24.73677545785904
16436,97.94082641601562
16437,66.44432544708252
16438,96.71873450279236
16439,60.64895987510681
16440,94.00308132171631
16441,26.026037335395813
16442,95.58869004249573
16443,39.117324352264404
16444,97.57513999938965
16445,44.343820214271545
16446,97.11024165153503
16447,77.0189881324768
16448,94.05848979949951
16449,26.356974244117737
16450,94.98481154441833
16451,73.68370294570923
16452,93.5280978679657
16453,21.637654304504395
16454,95.20793557167053
16455,30.333197116851807
16456,97.52092361450195
16457,26.86692178249359
16458,97.92704582214355
16459,53.03336977958679
16460,85.20153164863586
16461,39.72425162792206
16462,90.32639861106873
16463,51.02810859680176
16464,88.76773715019226
16465,51.62518620491028
16466,96.90035581588745
16467,44.190049171447754
16468,98.03408980369568
16469,55.42955994606018
16470,98.807692527771
16471,42.47722029685974
16472,97.21266627311707
16473,53.88973951339722
16474,95.93125581741333
16475,85.21512150764465
16476,97.50143885612488
16477,39.822980761528015
16478,96.70206308364868
16479,21.24958485364914
16480,93.83759498596191
16481,53.342270851135254
16482,95.42989730834961
16483,58.05097222328186
16484,94.28990483283997
16485,50.11669397354126
16486,94.37205791473389
16487,49.02037978172302
16488,87.87999153137207
16489,38.31410109996796
16490,95.42129635810852
16491,34.83721911907196
16492,87.90351748466492
16493,33.6458683013916
16494,94.40338015556335
16495,81.51547908782959
16496,91.2747323513031
16497,40.16490578651428
16498,97.01701402664185
16499,58.37277173995972
16500,95.87813019752502
16501,47.36112356185913
16502,90.59638977050781
16503,46.81810140609741
16504,97.94268012046814
16505,19.417080283164978
16506,97.5825548171997
16507,23.775865137577057
16508,95.55994868278503
16509,90.6191885471344
16510,96.3360607624054
16511,57.43743181228638
16512,93.89871954917908
16513,42.5706684589386
16514,96.18144035339355
16515,28.26409339904785
16516,91.55699610710144
16517,46.95460498332977
16518,96.45476937294006
16519,49.42914545536041
16520,88.85104656219482
16521,39.356809854507446
16522,94.8432445526123
16523,50.26113986968994
16524,95.43264508247375
16525,41.56811833381653
16526,91.62952303886414
16527,52.260011434555054
16528,92.31566190719604
16529,58.19711089134216
16530,95.71505784988403
16531,47.74010181427002
16532,91.84001088142395
16533,19.261930882930756
16534,94.60432529449463
16535,47.66389727592468
16536,89.94922041893005
16537,25.2750962972641
16538,85.8904480934143
16539,27.473515272140503
16540,94.74962949752808
16541,36.15954518318176
16542,93.79567503929138
16543,66.66955947875977
16544,84.56922769546509
16545,76.78472995758057
16546,87.4234676361084
16547,44.75126266479492
16548,92.20132827758789
16549,83.48718881607056
16550,95.75508236885071
16551,62.5141978263855
16552,93.38558912277222
16553,49.09867346286774
16554,97.74022102355957
16555,45.98024785518646
16556,88.2750928401947
16557,41.413334012031555
16558,95.04591822624207
16559,26.47416591644287
16560,90.85204005241394
16561,46.27988934516907
16562,84.97376441955566
16563,71.33892774581909
16564,95.52457332611084
16565,87.82782554626465
16566,93.71112585067749
16567,90.08028507232666
16568,97.0396339893341
16569,65.78285694122314
16570,98.01905155181885
16571,72.36365079879761
16572,96.05966806411743
16573,22.009512782096863
16574,97.24304676055908
16575,69.67151761054993
16576,94.61371302604675
16577,90.26920199394226
16578,97.43397831916809
16579,47.66629338264465
16580,95.81065773963928
16581,46.946823596954346
16582,87.32861876487732
16583,54.46434020996094
16584,95.98968625068665
16585,80.54185509681702
16586,98.21646213531494
16587,60.73120832443237
16588,89.21897411346436
16589,21.79294377565384
16590,89.60090279579163
16591,55.43456673622131
16592,95.95831632614136
16593,53.60124111175537
16594,97.3291277885437
16595,47.96023070812225
16596,97.52037525177002
16597,17.58195161819458
16598,96.15453481674194
16599,57.951223850250244
16600,95.19616365432739
16601,26.5677809715271
16602,96.47763967514038
16603,55.613744258880615
16604,93.010413646698
16605,44.35461461544037
16606,95.41956186294556
16607,55.4219126701355
16608,87.46410608291626
16609,52.83559560775757
16610,93.91915798187256
16611,79.74942922592163
16612,96.87413573265076
16613,67.15387105941772
16614,94.02874112129211
16615,65.63107371330261
16616,92.47463941574097
16617,75.95261335372925
16618,87.2588574886322
16619,49.1895854473114
16620,93.71788501739502
16621,30.903932452201843
16622,93.2308554649353
16623,72.97562956809998
16624,92.05819964408875
16625,85.92345118522644
16626,94.0416157245636
16627,80.94105124473572
16628,95.06889581680298
16629,48.142802715301514
16630,94.19861435890198
16631,89.98781442642212
16632,95.95281481742859
16633,74.73765015602112
16634,95.69371342658997
16635,69.84713077545166
16636,95.15136480331421
16637,43.320971727371216
16638,94.70935463905334
16639,73.60220551490784
16640,96.15654945373535
16641,59.05993580818176
16642,94.13302540779114
16643,71.60615921020508
16644,96.1469054222107
16645,53.60221266746521
16646,95.80330848693848
16647,67.72674322128296
16648,95.36762833595276
16649,75.24310350418091
16650,95.82622647285461
16651,61.94413900375366
16652,96.76114916801453
16653,43.52753758430481
16654,96.29830718040466
16655,73.74730110168457
16656,93.40025186538696
16657,78.91389727592468
16658,97.58937358856201
16659,62.8709077835083
16660,94.83014941215515
16661,71.93378210067749
16662,90.6707763671875
16663,33.12159776687622
16664,97.73575067520142
16665,36.79700195789337
16666,98.33518862724304
16667,33.326420187950134
16668,97.07463383674622
16669,61.97441220283508
16670,93.62691640853882
16671,74.60299134254456
16672,95.62968611717224
16673,72.01974391937256
16674,95.70921063423157
16675,50.94906687736511
16676,94.27696466445923
16677,37.059396505355835
16678,94.60790157318115
16679,58.82226228713989
16680,94.65766549110413
16681,57.98073410987854
16682,95.63685655593872
16683,75.71988105773926
16684,90.44041037559509
16685,71.03748321533203
16686,90.92926383018494
16687,29.57962155342102
16688,97.75747656822205
16689,53.38379740715027
16690,95.92976570129395
16691,34.25402045249939
16692,93.06674003601074
16693,32.31947720050812
16694,96.67718410491943
16695,55.481523275375366
16696,96.69361114501953
16697,84.45374965667725
16698,98.27109575271606
16699,42.85463094711304
16700,96.84646725654602
16701,34.37251150608063
16702,94.38342452049255
16703,66.48555994033813
16704,96.85102701187134
16705,54.07165884971619
16706,94.44466829299927
16707,65.62969088554382
16708,95.64388990402222
16709,36.131227016448975
16710,94.76632475852966
16711,83.65015983581543
16712,95.1769471168518
16713,67.96265244483948
16714,97.6564884185791
16715,54.36020493507385
16716,93.2779312133789
16717,36.51091456413269
16718,98.23933243751526
16719,32.56048560142517
16720,95.58678269386292
16721,48.20047318935394
16722,94.62317228317261
16723,54.02194857597351
16724,95.77001333236694
16725,80.26254177093506
16726,97.9722797870636
16727,66.36506915092468
16728,96.33943438529968
16729,90.3095543384552
16730,96.09941840171814
16731,80.23847341537476
16732,97.06886410713196
16733,63.95387649536133
16734,91.23388528823853
16735,62.80302405357361
16736,97.75134921073914
16737,51.67015194892883
16738,98.82384538650513
16739,31.993263959884644
16740,96.02428674697876
16741,56.35610222816467
16742,94.35626268386841
16743,73.88310432434082
16744,95.0655996799469
16745,85.98223924636841
16746,93.66166591644287
16747,36.616575717926025
16748,97.32187986373901
16749,75.31217336654663
16750,96.95369601249695
16751,35.599809885025024
16752,95.88397741317749
16753,59.251463413238525
16754,96.92127704620361
16755,60.05522608757019
16756,98.06861281394958
16757,56.26213550567627
16758,91.74657464027405
16759,46.05377912521362
16760,96.52819633483887
16761,67.93004274368286
16762,95.77041864395142
16763,73.39376211166382
16764,97.62223362922668
16765,54.41337823867798
16766,97.40073084831238
16767,62.66055107116699
16768,94.25222277641296
16769,36.76649630069733
16770,96.15225195884705
16771,47.727593779563904
16772,97.44256734848022
16773,72.10728526115417
16774,94.53572630882263
16775,89.65383172035217
16776,97.98511266708374
16777,34.797489643096924
16778,95.60890197753906
16779,68.14737915992737
16780,96.80851101875305
16781,80.20882606506348
16782,95.07156610488892
16783,66.4226233959198
16784,98.21808338165283
16785,56.64594769477844
16786,92.82074570655823
16787,41.1112517118454
16788,95.14668583869934
16789,75.14474987983704
16790,96.25922441482544
16791,63.668930530548096
16792,98.53600263595581
16793,94.1609799861908
16794,97.64633774757385
16795,86.39642000198364
16796,95.83370685577393
16797,67.71802306175232
16798,92.87769794464111
16799,41.39067232608795
16800,97.43381142616272
16801,90.4126226902008
16802,96.13972306251526
16803,76.4337956905365
16804,94.34459805488586
16805,69.82356905937195
16806,94.2405104637146
16807,75.0646710395813
16808,95.19894123077393
16809,37.73847222328186
16810,94.67814564704895
16811,61.15418076515198
16812,95.30590772628784
16813,64.25871253013611
16814,96.05308771133423
16815,70.25848627090454
16816,91.06197953224182
16817,52.46724486351013
16818,94.67893242835999
16819,70.60182094573975
16820,92.72204637527466
16821,68.32634806632996
16822,92.79589653015137
16823,57.174646854400635
16824,98.52157235145569
16825,19.349323213100433
16826,91.86220169067383
16827,67.36612915992737
16828,92.5486147403717
16829,37.56909966468811
16830,95.79028487205505
16831,73.8227367401123
16832,95.17378807067871
16833,56.02491497993469
16834,97.01716899871826
16835,95.24944424629211
16836,95.36661505699158
16837,81.5783441066742
16838,97.3173975944519
16839,38.683587312698364
16840,97.36129641532898
16841,62.15961575508118
16842,94.49149370193481
16843,59.595316648483276
16844,95.8581805229187
16845,89.99946713447571
16846,94.37236189842224
16847,66.32218360900879
16848,97.54089117050171
16849,56.5822958946228
16850,95.44861912727356
16851,36.334240436553955
16852,95.8062469959259
16853,21.36557400226593
16854,97.18632698059082
16855,83.00746083259583
16856,92.7244782447815
16857,90.24438858032227
16858,94.75733041763306
16859,44.7394073009491
16860,95.15706896781921
16861,52.28776931762695
16862,89.66375589370728
16863,57.290464639663696
16864,90.79557657241821
16865,88.59508037567139
16866,95.49561142921448
16867,55.763208866119385
16868,91.42148494720459
16869,55.79390525817871
16870,92.46904253959656
16871,63.813960552215576
16872,90.63301682472229
16873,42.24836826324463
16874,91.35465025901794
16875,58.257997035980225
16876,90.26829600334167
16877,31.748205423355103
16878,93.37207078933716
16879,92.70036220550537
16880,92.91564226150513
16881,35.668012499809265
16882,93.6504602432251
16883,70.67131996154785
16884,95.17149329185486
16885,57.38373398780823
16886,87.59274482727051
16887,52.33140587806702
16888,87.02018857002258
16889,84.52403545379639
16890,90.21151065826416
16891,56.79568648338318
16892,90.39839506149292
16893,83.69964361190796
16894,88.01036477088928
16895,58.166491985321045
16896,93.62010359764099
16897,94.45803761482239
16898,94.5497453212738
16899,93.13424229621887
16900,92.28179454803467
16901,36.13139986991882
16902,90.21471738815308
16903,64.73494172096252
16904,94.93675231933594
16905,47.620272636413574
16906,94.61092948913574
16907,74.31957721710205
16908,94.75038051605225
16909,18.947377800941467
16910,92.87673234939575
16911,53.28086018562317
16912,95.86143493652344
16913,60.993629693984985
16914,95.56784629821777
16915,72.72176742553711
16916,96.52401804924011
16917,37.01577186584473
16918,93.98181438446045
16919,44.40034627914429
16920,93.87878179550171
16921,50.216859579086304
16922,96.48990035057068
16923,59.886932373046875
16924,96.58488035202026
16925,62.04003095626831
16926,92.78281927108765
16927,18.293029069900513
16928,96.59022092819214
16929,53.381913900375366
16930,97.93663620948792
16931,63.701629638671875
16932,96.95605039596558
16933,75.07200837135315
16934,95.95534205436707
16935,61.6813600063324
16936,95.82442045211792
16937,77.986741065979
16938,97.91675209999084
16939,60.968053340911865
16940,91.98747873306274
16941,74.38244223594666
16942,93.53014826774597
16943,57.3492705821991
16944,93.22081804275513
16945,74.23994541168213
16946,96.4064359664917
16947,65.08622169494629
16948,95.64842581748962
16949,92.69474744796753
16950,97.88711071014404
16951,37.79616355895996
16952,97.19804525375366
16953,73.81806373596191
16954,93.84326338768005
16955,64.40557837486267
16956,89.45608139038086
16957,73.51415753364563
16958,95.5272912979126
16959,23.415155708789825
16960,93.93030405044556
16961,63.821351528167725
16962,95.67075967788696
16963,58.50089192390442
16964,96.10801339149475
16965,77.95099020004272
16966,94.684898853302
16967,67.44900345802307
16968,96.59140706062317
16969,51.207876205444336
16970,92.61772036552429
16971,87.96075582504272
16972,94.45241689682007
16973,68.19267868995667
16974,94.62815523147583
16975,53.308117389678955
16976,96.77132964134216
16977,51.57234072685242
16978,96.78933620452881
16979,35.95752418041229
16980,94.67270970344543
16981,63.56539726257324
16982,97.04123735427856
16983,63.1330668926239
16984,94.47098970413208
16985,38.439422845840454
16986,94.61279511451721
16987,77.5510847568512
16988,96.99257612228394
16989,91.78490042686462
16990,95.47832012176514
16991,37.15290129184723
16992,96.17266654968262
16993,65.09413719177246
16994,96.91380262374878
16995,49.83412027359009
16996,95.76811790466309
16997,27.888283133506775
16998,95.02966403961182
16999,50.11942386627197
17000,94.27291750907898
17001,82.63079524040222
17002,97.06648588180542
17003,85.2514386177063
17004,98.33654165267944
17005,45.66691219806671
17006,96.08656167984009
17007,61.502665281295776
17008,97.92715907096863
17009,93.62599849700928
17010,95.70420384407043
17011,46.77295386791229
17012,94.72605586051941
17013,46.1139976978302
17014,98.93472194671631
17015,86.43549084663391
17016,92.50094294548035
17017,66.75757765769958
17018,95.26998400688171
17019,56.336331367492676
17020,96.9303548336029
17021,88.66835832595825
17022,96.45531177520752
17023,53.198933601379395
17024,95.85397243499756
17025,43.42566728591919
17026,95.5501139163971
17027,53.58585715293884
17028,93.1952953338623
17029,78.28988432884216
17030,96.16070985794067
17031,33.537757396698
17032,94.315105676651
17033,43.08280050754547
17034,96.02279663085938
17035,67.7645206451416
17036,94.55003142356873
17037,70.41003704071045
17038,96.71841859817505
17039,64.99215364456177
17040,95.78149914741516
17041,74.93469715118408
17042,96.09013199806213
17043,65.94378352165222
17044,94.6340799331665
17045,74.82985258102417
17046,97.61710166931152
17047,72.98909425735474
17048,92.67004728317261
17049,53.608304262161255
17050,95.71855664253235
17051,36.54622435569763
17052,97.1448540687561
17053,41.735950112342834
17054,97.29037284851074
17055,60.017430782318115
17056,95.75446248054504
17057,63.324928283691406
17058,95.51385045051575
17059,68.18750500679016
17060,94.85704898834229
17061,74.53066110610962
17062,93.31721663475037
17063,62.30596303939819
17064,93.79337430000305
17065,55.136317014694214
17066,97.47446775436401
17067,61.72859072685242
17068,87.59274482727051
17069,46.51639461517334
17070,92.40203499794006
17071,58.30869674682617
17072,97.52796292304993
17073,64.75276947021484
17074,96.36267423629761
17075,42.722880840301514
17076,95.18176317214966
17077,91.00374579429626
17078,95.7255482673645
17079,81.72910809516907
17080,98.10628890991211
17081,35.8890175819397
17082,97.55203127861023
17083,63.88343572616577
17084,96.71661257743835
17085,67.21963882446289
17086,98.24024438858032
17087,32.51948356628418
17088,96.84011340141296
17089,65.14856219291687
17090,95.67129015922546
17091,67.49709248542786
17092,96.05724215507507
17093,55.11654019355774
17094,95.354562997818
17095,80.02616763114929
17096,95.06776332855225
17097,45.06143927574158
17098,93.65401268005371
17099,57.978302240371704
17100,96.38620615005493
17101,74.5211660861969
17102,95.2804684638977
17103,63.51689100265503
17104,96.77772521972656
17105,70.73823809623718
17106,90.21151065826416
17107,73.45668077468872
17108,97.22981452941895
17109,57.17156529426575
17110,92.29254722595215
17111,70.84663510322571
17112,97.99315333366394
17113,80.51396608352661
17114,96.08361721038818
17115,45.39886116981506
17116,97.29849696159363
17117,76.52875185012817
17118,94.68454718589783
17119,70.23667097091675
17120,96.3000476360321
17121,78.16738486289978
17122,97.95750975608826
17123,66.87512397766113
17124,95.46695947647095
17125,71.7051088809967
17126,95.93599438667297
17127,51.34457349777222
17128,89.00914788246155
17129,73.4192430973053
17130,92.22276210784912
17131,80.8890700340271
17132,94.73017454147339
17133,35.43575704097748
17134,90.51501750946045
17135,78.05783152580261
17136,97.59622812271118
17137,57.8414261341095
17138,95.32549381256104
17139,63.5547935962677
17140,96.51005268096924
17141,62.45184540748596
17142,92.30784177780151
17143,52.73538827896118
17144,92.79173612594604
17145,56.09115958213806
17146,96.0563600063324
17147,54.45536971092224
17148,96.75265550613403
17149,63.670241832733154
17150,94.74760293960571
17151,63.341379165649414
17152,94.43602561950684
17153,42.91291534900665
17154,91.95613265037537
17155,77.53227949142456
17156,94.00962591171265
17157,50.73680877685547
17158,92.62985587120056
17159,65.23758172988892
17160,92.70049333572388
17161,51.92110538482666
17162,96.13304138183594
17163,64.74523544311523
17164,95.42100429534912
17165,71.6273307800293
17166,97.48093485832214
17167,42.38074719905853
17168,94.22518610954285
17169,73.53919744491577
17170,97.46994972229004
17171,56.649261713027954
17172,92.966228723526
17173,45.20989656448364
17174,93.99084448814392
17175,81.76920413970947
17176,96.67139053344727
17177,81.05932474136353
17178,95.54986953735352
17179,67.09153056144714
17180,94.90727186203003
17181,76.67225003242493
17182,95.9005057811737
17183,56.72978758811951
17184,91.85779690742493
17185,57.68369436264038
17186,94.83212232589722
17187,56.191056966781616
17188,92.87089109420776
17189,77.75567173957825
17190,94.39042210578918
17191,64.28947448730469
17192,97.17079997062683
17193,90.28874635696411
17194,97.40073084831238
17195,88.39374780654907
17196,96.28825783729553
17197,85.84139943122864
17198,97.61665463447571
17199,73.85111451148987
17200,97.46242761611938
17201,86.56812310218811
17202,96.91550135612488
17203,84.80218052864075
17204,96.98011875152588
17205,40.98449349403381
17206,96.78734540939331
17207,63.445883989334106
17208,97.99503684043884
17209,38.60484957695007
17210,95.19413113594055
17211,45.84435820579529
17212,96.64853811264038
17213,26.615285873413086
17214,98.4129786491394
17215,61.327385902404785
17216,94.59378719329834
17217,46.894967555999756
17218,94.90545988082886
17219,66.97709560394287
17220,90.39576649665833
17221,76.96430683135986
17222,91.5152907371521
17223,83.13621282577515
17224,96.05177044868469
17225,41.07335805892944
17226,95.35767436027527
17227,33.52695405483246
17228,96.93349599838257
17229,53.33424210548401
17230,96.87760472297668
17231,59.79442000389099
17232,97.43601083755493
17233,45.3532338142395
17234,97.00578451156616
17235,56.698888540267944
17236,96.90899848937988
17237,28.301143646240234
17238,94.61244344711304
17239,62.89210319519043
17240,97.61391878128052
17241,53.706955909729004
17242,96.16028070449829
17243,69.67871189117432
17244,96.59339189529419
17245,28.558853268623352
17246,94.55475211143494
17247,51.324355602264404
17248,94.87606883049011
17249,57.22344517707825
17250,94.89709734916687
17251,37.181487679481506
17252,95.13776302337646
17253,88.64718079566956
17254,95.97331881523132
17255,46.92593812942505
17256,89.90509510040283
17257,67.20094084739685
17258,93.32025051116943
17259,79.00581359863281
17260,95.4823911190033
17261,39.607247710227966
17262,93.8800573348999
17263,33.9893639087677
17264,96.40176892280579
17265,59.14093255996704
17266,96.32260799407959
17267,57.48932361602783
17268,94.42840218544006
17269,72.6766586303711
17270,96.87649011611938
17271,43.85071396827698
17272,96.19394540786743
17273,52.68852710723877
17274,94.53606009483337
17275,66.92174077033997
17276,91.80126786231995
17277,82.131427526474
17278,93.75848174095154
17279,73.72451424598694
17280,95.23073434829712
17281,54.55743670463562
17282,95.43164372444153
17283,60.94861626625061
17284,91.81944727897644
17285,73.55571389198303
17286,96.80675864219666
17287,49.923741817474365
17288,93.8116729259491
17289,51.73027515411377
17290,95.3538179397583
17291,81.50293231010437
17292,91.3755714893341
17293,63.90206813812256
17294,94.5383071899414
17295,80.53765892982483
17296,97.44037985801697
17297,32.29947090148926
17298,96.40385508537292
17299,57.72819519042969
17300,92.9957389831543
17301,52.32354998588562
17302,94.50196027755737
17303,67.13857650756836
17304,97.15538620948792
17305,45.59301137924194
17306,94.86953020095825
17307,28.831103444099426
17308,97.66839742660522
17309,40.17588496208191
17310,95.49232721328735
17311,72.1496045589447
17312,98.44568371772766
17313,73.42489957809448
17314,97.41343259811401
17315,89.82969522476196
17316,96.50869369506836
17317,65.92865586280823
17318,97.463458776474
17319,78.07469964027405
17320,95.1769471168518
17321,61.3811194896698
17322,94.17483806610107
17323,80.89118003845215
17324,96.03772759437561
17325,48.98146092891693
17326,93.95652413368225
17327,65.54464101791382
17328,95.3842282295227
17329,42.05261468887329
17330,96.9702959060669
17331,47.11635112762451
17332,95.33523321151733
17333,77.28123664855957
17334,94.53594088554382
17335,62.64296770095825
17336,95.86228132247925
17337,72.3343551158905
17338,92.59754419326782
17339,68.68442296981812
17340,89.64199423789978
17341,31.209561228752136
17342,96.2492823600769
17343,38.17698657512665
17344,96.35324478149414
17345,67.83066391944885
17346,96.42413258552551
17347,48.418861627578735
17348,96.1319625377655
17349,68.68867874145508
17350,95.1324999332428
17351,58.1273078918457
17352,96.71677350997925
17353,46.735262870788574
17354,93.60710382461548
17355,66.80631041526794
17356,95.70781588554382
17357,62.31418251991272
17358,97.17937707901001
17359,27.428114414215088
17360,95.24579644203186
17361,74.1997480392456
17362,96.80905342102051
17363,42.142027616500854
17364,96.0399866104126
17365,57.52109885215759
17366,96.74475193023682
17367,62.736696004867554
17368,96.84467911720276
17369,37.320539355278015
17370,94.74033117294312
17371,60.07430553436279
17372,98.31085801124573
17373,83.62460136413574
17374,97.06085324287415
17375,83.002769947052
17376,94.60847973823547
17377,62.26087808609009
17378,97.44186997413635
17379,48.381370306015015
17380,95.42161226272583
17381,75.94655156135559
17382,94.45210695266724
17383,39.12969529628754
17384,95.60039043426514
17385,81.252920627594
17386,96.35435342788696
17387,19.824370741844177
17388,97.01344966888428
17389,24.78625178337097
17390,93.57333183288574
17391,65.13459086418152
17392,97.30121493339539
17393,60.15037298202515
17394,95.12351155281067
17395,57.805848121643066
17396,96.99004888534546
17397,65.95197916030884
17398,95.46509981155396
17399,42.43760704994202
17400,97.0542311668396
17401,63.47678899765015
17402,97.02227711677551
17403,83.94503593444824
17404,98.93470406532288
17405,89.19103145599365
17406,92.951500415802
17407,73.61587285995483
17408,96.52355909347534
17409,60.81238389015198
17410,95.17396688461304
17411,65.6345784664154
17412,98.64978194236755
17413,53.45804691314697
17414,97.28865027427673
17415,54.06014919281006
17416,97.05229997634888
17417,64.3175721168518
17418,96.19987607002258
17419,56.03877902030945
17420,95.71772813796997
17421,60.89022159576416
17422,96.25078439712524
17423,58.54562520980835
17424,93.21592450141907
17425,60.5017364025116
17426,97.94929027557373
17427,64.95832204818726
17428,94.23648118972778
17429,57.92657136917114
17430,93.56408715248108
17431,47.428008913993835
17432,97.79071807861328
17433,41.509199142456055
17434,93.38985085487366
17435,67.76118278503418
17436,96.10220193862915
17437,56.39777183532715
17438,94.59169507026672
17439,39.51999843120575
17440,94.99008059501648
17441,57.93886184692383
17442,96.41851782798767
17443,34.478020668029785
17444,96.96074724197388
17445,62.00334429740906
17446,97.36129641532898
17447,34.06333923339844
17448,96.92312479019165
17449,63.94502520561218
17450,97.26986289024353
17451,52.48289704322815
17452,97.55203127861023
17453,68.21319460868835
17454,96.20937705039978
17455,32.73206353187561
17456,97.1688985824585
17457,59.306663274765015
17458,94.9361503124237
17459,44.69977617263794
17460,98.7885594367981
17461,56.8324089050293
17462,95.56103944778442
17463,29.49640154838562
17464,96.65395021438599
17465,77.92448997497559
17466,96.04015350341797
17467,37.17055320739746
17468,98.11280965805054
17469,61.465269327163696
17470,95.66044807434082
17471,56.715548038482666
17472,98.16181659698486
17473,69.33074593544006
17474,95.19649147987366
17475,61.120522022247314
17476,92.35954880714417
17477,69.65848803520203
17478,97.56901860237122
17479,61.46939396858215
17480,97.47915863990784
17481,54.221051931381226
17482,95.77881097793579
17483,31.429022550582886
17484,97.22615480422974
17485,48.77132177352905
17486,95.76224088668823
17487,68.8904881477356
17488,95.19649147987366
17489,35.102295875549316
17490,95.85943222045898
17491,34.1671884059906
17492,93.86206865310669
17493,18.691109120845795
17494,89.98505473136902
17495,57.312190532684326
17496,97.06894159317017
17497,63.069671392440796
17498,95.9005057811737
17499,53.60175967216492
17500,95.99593877792358
17501,55.62868118286133
17502,96.49899005889893
17503,83.58422517776489
17504,96.17353677749634
17505,50.27517080307007
17506,95.10376453399658
17507,60.565024614334106
17508,98.49891662597656
17509,42.71133840084076
17510,93.71498823165894
17511,36.88349425792694
17512,97.58247137069702
17513,69.60287690162659
17514,96.58796191215515
17515,61.07330918312073
17516,94.6761965751648
17517,60.31588315963745
17518,97.09472060203552
17519,52.392399311065674
17520,97.93655276298523
17521,61.28450632095337
17522,96.82742357254028
17523,62.89927363395691
17524,94.65546607971191
17525,79.58098649978638
17526,98.0550229549408
17527,84.64773297309875
17528,96.08656167984009
17529,58.93270969390869
17530,97.54260778427124
17531,64.16994333267212
17532,89.56550359725952
17533,54.87906336784363
17534,95.93682885169983
17535,52.40039825439453
17536,96.39745950698853
17537,42.903485894203186
17538,94.8775053024292
17539,53.03853154182434
17540,95.07679343223572
17541,25.142115354537964
17542,95.90634107589722
17543,22.33262062072754
17544,94.63903307914734
17545,59.440165758132935
17546,95.91314792633057
17547,42.48264133930206
17548,93.53923201560974
17549,86.3060712814331
17550,87.48676776885986
17551,59.46120023727417
17552,96.30071520805359
